DATETIME,open,close,high,low
2014-03-25,541.5,544.99,545.75,539.59
2014-03-26,546.52,539.78,549.0,538.86
2014-03-27,540.015,537.46,541.5,535.1201
2014-03-28,538.32,536.86,538.9399,534.25
2014-03-31,539.23,536.74,540.81,535.93
2014-04-01,537.76,541.65,541.87,536.77
2014-04-02,542.38,542.55,543.48,540.26
2014-04-03,541.39,538.79,542.5,537.64
2014-04-04,539.81,531.82,540.0,530.58
2014-04-07,528.02,523.47,530.9,521.89
2014-04-08,525.19,523.44,526.12,518.7001
2014-04-09,522.64,530.32,530.49,522.02
2014-04-10,530.68,523.48,532.24,523.17
2014-04-11,519.0,519.61,522.83,517.14
2014-04-14,521.9,521.68,522.16,517.21
2014-04-15,520.27,517.9599,521.64,511.33
2014-04-16,518.05,519.01,521.09,514.1354
2014-04-17,520.0,524.94,527.76,519.2
2014-04-21,525.34,531.17,532.14,523.96
2014-04-22,528.31,531.6990000000001,531.826,526.501
2014-04-23,529.06,524.75,531.13,524.45
2014-04-24,568.21,567.77,570.0,560.73
2014-04-25,564.53,571.94,571.99,563.96
2014-04-28,572.8,594.09,595.75,572.55
2014-04-29,593.74,592.33,595.98,589.51
2014-04-30,592.64,590.09,599.43,589.8
2014-05-01,592.0,591.48,594.8,586.36
2014-05-02,592.34,592.58,594.2,589.71
2014-05-05,590.14,600.96,601.0,590.0
2014-05-06,601.8,594.41,604.4099,594.41
2014-05-07,595.25,592.33,597.29,587.73
2014-05-08,588.25,587.99,594.41,586.4
2014-05-09,584.54,585.5425,586.25,580.33
2014-05-12,587.49,592.83,593.66,587.4
2014-05-13,592.0,593.76,594.54,590.7
2014-05-14,592.43,593.87,597.4,591.74
2014-05-15,594.7,588.82,596.6,588.04
2014-05-16,588.63,597.51,597.53,585.4
2014-05-19,597.85,604.59,607.33,597.33
2014-05-20,604.51,604.71,606.4,600.73
2014-05-21,603.83,606.31,606.7,602.06
2014-05-22,606.6,607.27,609.85,604.1
2014-05-23,607.25,614.13,614.7293,606.47
2014-05-27,615.88,625.63,625.86,615.63
2014-05-28,626.02,624.01,629.83,623.78
2014-05-29,627.85,635.38,636.87,627.77
2014-05-30,637.98,633.0,644.17,628.9
2014-06-02,633.96,628.65,634.83,622.5
2014-06-03,628.46,637.54,638.74,628.25
2014-06-04,637.44,644.82,647.89,636.11
2014-06-05,646.2,647.35,649.3699,642.61
2014-06-06,649.9,645.57,651.26,644.47
2014-06-09,92.7,93.7,93.88,91.75
2014-06-10,94.73,94.25,95.05,93.57
2014-06-11,94.13,93.86,94.76,93.47
2014-06-12,94.04,92.29,94.12,91.9
2014-06-13,92.2,91.28,92.44,90.88
2014-06-16,91.51,92.2,92.75,91.45
2014-06-17,92.31,92.08,92.7,91.8
2014-06-18,92.27,92.18,92.29,91.35
2014-06-19,92.29,91.86,92.3,91.3389
2014-06-20,91.85,90.91,92.55,90.9
2014-06-23,91.32,90.83,91.62,90.6
2014-06-24,90.75,90.28,91.74,90.19
2014-06-25,90.21,90.36,90.7,89.65
2014-06-26,90.37,90.9,91.05,89.8
2014-06-27,90.82,91.98,92.0,90.77
2014-06-30,92.1,92.93,93.725,92.09
2014-07-01,93.52,93.52,94.07,93.13
2014-07-02,93.865,93.48,94.06,93.09
2014-07-03,93.67,94.03,94.1,93.2
2014-07-07,94.14,95.96799999999999,95.99,94.1
2014-07-08,96.27,95.35,96.8,93.92
2014-07-09,95.44,95.39,95.95,94.76
2014-07-10,93.76,95.035,95.55,93.52
2014-07-11,95.36,95.22,95.89,94.8625
2014-07-14,95.86,96.45,96.89,95.65
2014-07-15,96.8,95.32,96.85,95.03
2014-07-16,96.97,94.78,97.1,94.74
2014-07-17,95.03,93.0899,95.279,92.57
2014-07-18,93.62,94.43,94.74,93.02
2014-07-21,94.99,93.939,95.0,93.72
2014-07-22,94.68,94.72,94.89,94.12
2014-07-23,95.42,97.19,97.88,95.17
2014-07-24,97.035,97.03,97.32,96.42
2014-07-25,96.85,97.671,97.84,96.64
2014-07-28,97.82,99.02,99.24,97.55
2014-07-29,99.33,98.38,99.44,98.25
2014-07-30,98.44,98.15,98.7,97.67
2014-07-31,97.16,95.6,97.45,95.33
2014-08-01,94.9,96.13,96.62,94.81
2014-08-04,96.37,95.59,96.58,95.17
2014-08-05,95.36,95.12,95.68,94.36
2014-08-06,94.75,94.96,95.48,94.71
2014-08-07,94.93,94.48,95.95,94.1
2014-08-08,94.26,94.74,94.82,93.28
2014-08-11,95.27,95.99,96.08,94.8355
2014-08-12,96.04,95.97,96.88,95.61
2014-08-13,96.15,97.24,97.24,96.04
2014-08-14,97.33,97.5,97.57,96.8
2014-08-15,97.9,97.98,98.19,96.86
2014-08-18,98.49,99.16,99.37,97.98
2014-08-19,99.41,100.53,100.68,99.32
2014-08-20,100.44,100.57,101.09,99.95
2014-08-21,100.57,100.58,100.94,100.11
2014-08-22,100.29,101.32,101.47,100.19
2014-08-25,101.79,101.54,102.17,101.28
2014-08-26,101.42,100.889,101.5,100.86
2014-08-27,101.02,102.13,102.57,100.7
2014-08-28,101.59,102.25,102.78,101.56
2014-08-29,102.86,102.5,102.9,102.2
2014-09-02,103.06,103.3,103.74,102.72
2014-09-03,103.1,98.94,103.2,98.58
2014-09-04,98.85,98.12,100.09,97.79
2014-09-05,98.8,98.97,99.39,98.31
2014-09-08,99.3,98.36,99.31,98.05
2014-09-09,99.08,97.99,103.08,96.14
2014-09-10,98.01,101.0,101.11,97.76
2014-09-11,100.41,101.43,101.44,99.62
2014-09-12,101.21,101.66,102.19,101.08
2014-09-15,102.81,101.63,103.05,101.44
2014-09-16,99.8,100.86,101.26,98.89
2014-09-17,101.27,101.58,101.8,100.5922
2014-09-18,101.93,101.79,102.35,101.56
2014-09-19,102.29,100.96,102.35,100.5
2014-09-22,101.8,101.06,102.14,100.58
2014-09-23,100.6,102.64,102.94,100.54
2014-09-24,102.16,101.75,102.85,101.2
2014-09-25,100.51,97.87,100.71,97.72
2014-09-26,98.53,100.75,100.75,98.4
2014-09-29,98.65,100.11,100.435,98.63
2014-09-30,100.81,100.75,101.54,100.53
2014-10-01,100.59,99.18,100.69,98.7
2014-10-02,99.27,99.9,100.22,98.04
2014-10-03,99.44,99.62,100.21,99.04
2014-10-06,99.95,99.62,100.65,99.42
2014-10-07,99.43,98.75,100.12,98.73
2014-10-08,98.76,100.8,101.11,98.31
2014-10-09,101.54,101.02,102.38,100.61
2014-10-10,100.69,100.73,102.03,100.3
2014-10-13,101.33,99.81,101.78,99.81
2014-10-14,100.39,98.75,100.52,98.57
2014-10-15,97.97,97.54,99.15,95.18
2014-10-16,95.55,96.26,97.72,95.41
2014-10-17,97.5,97.67,99.0,96.81
2014-10-20,98.315,99.76,99.96,98.22
2014-10-21,103.02,102.47,103.02,101.27
2014-10-22,102.84,102.99,104.11,102.6
2014-10-23,104.08,104.83,105.051,103.63
2014-10-24,105.18,105.22,105.49,104.53
2014-10-27,104.85,105.11,105.48,104.7
2014-10-28,105.4,106.74,106.74,105.35
2014-10-29,106.65,107.34,107.37,106.36
2014-10-30,106.959,106.98,107.35,105.9
2014-10-31,108.01,108.0,108.04,107.21
2014-11-03,108.22,109.4,110.3,108.01
2014-11-04,109.36,108.6,109.49,107.72
2014-11-05,109.1,108.86,109.3,108.125
2014-11-06,108.6,108.7,108.79,107.8
2014-11-07,108.75,109.01,109.32,108.55
2014-11-10,109.02,108.83,109.33,108.67
2014-11-11,108.7,109.7,109.75,108.4
2014-11-12,109.38,111.25,111.43,109.37
2014-11-13,111.8,112.82,113.45,111.6
2014-11-14,113.15,114.18,114.19,113.05
2014-11-17,114.27,113.99,117.28,113.3
2014-11-18,113.94,115.47,115.69,113.89
2014-11-19,115.44,114.67,115.74,113.8
2014-11-20,114.91,116.31,116.86,114.85
2014-11-21,117.51,116.47,117.57,116.03
2014-11-24,116.85,118.625,118.77,116.62
2014-11-25,119.07,117.6,119.75,117.45
2014-11-26,117.94,119.0,119.1,117.83
2014-11-28,119.27,118.93,119.4,118.05
2014-12-01,118.81,115.07,119.25,111.27
2014-12-02,113.5,114.63,115.75,112.75
2014-12-03,115.75,115.93,116.35,115.11
2014-12-04,115.77,115.49,117.2,115.29
2014-12-05,115.99,115.0,116.08,114.64
2014-12-08,114.1,112.4,114.648,111.62
2014-12-09,110.19,114.12,114.3,109.35
2014-12-10,114.41,111.95,114.85,111.54
2014-12-11,112.26,111.62,113.8,111.34
2014-12-12,110.46,109.73,111.87,109.58
2014-12-15,110.7,108.225,111.6,106.35
2014-12-16,106.37,106.745,110.16,106.26
2014-12-17,107.12,109.41,109.84,106.82
2014-12-18,111.87,112.65,112.65,110.66
2014-12-19,112.26,111.78,113.24,111.66
2014-12-22,112.16,112.94,113.49,111.97
2014-12-23,113.23,112.54,113.33,112.46
2014-12-24,112.58,112.01,112.71,112.01
2014-12-26,112.1,113.99,114.52,112.01
2014-12-29,113.79,113.91,114.77,113.7
2014-12-30,113.64,112.52,113.92,112.11
2014-12-31,112.82,110.38,113.13,110.21
2015-01-02,111.39,109.33,111.44,107.35
2015-01-05,108.29,106.25,108.65,105.41
2015-01-06,106.54,106.26,107.43,104.63
2015-01-07,107.2,107.75,108.2,106.695
2015-01-08,109.23,111.89,112.15,108.7
2015-01-09,112.67,112.01,113.25,110.21
2015-01-12,112.6,109.25,112.63,108.8
2015-01-13,111.43,110.22,112.8,108.91
2015-01-14,109.04,109.8,110.49,108.5
2015-01-15,110.0,106.82,110.06,106.66
2015-01-16,107.03,105.99,107.58,105.2
2015-01-20,107.84,108.72,108.8667,106.5
2015-01-21,108.95,109.55,111.06,108.27
2015-01-22,110.26,112.4,112.47,109.72
2015-01-23,112.3,112.98,113.75,111.53
2015-01-26,113.74,113.1,114.3626,112.8
2015-01-27,112.42,109.14,112.48,109.03
2015-01-28,117.625,115.31,118.12,115.31
2015-01-29,116.32,118.9,119.19,115.56
2015-01-30,118.4,117.16,120.0,116.85
2015-02-02,118.05,118.63,119.17,116.08
2015-02-03,118.5,118.65,119.09,117.61
2015-02-04,118.5,119.56,120.51,118.309
2015-02-05,120.02,119.94,120.23,119.25
2015-02-06,120.02,118.93,120.25,118.45
2015-02-09,118.55,119.72,119.84,118.43
2015-02-10,120.17,122.02,122.15,120.16
2015-02-11,122.77,124.88,124.92,122.5
2015-02-12,126.06,126.46,127.48,125.57
2015-02-13,127.28,127.08,127.28,125.65
2015-02-17,127.49,127.83,128.88,126.92
2015-02-18,127.625,128.715,128.78,127.45
2015-02-19,128.48,128.45,129.03,128.33
2015-02-20,128.62,129.495,129.5,128.05
2015-02-23,130.02,133.0,133.0,129.66
2015-02-24,132.94,132.17,133.6,131.17
2015-02-25,131.56,128.79,131.6,128.15
2015-02-26,128.785,130.415,130.87,126.61
2015-02-27,130.0,128.46,130.57,128.24
2015-03-02,129.25,129.09,130.28,128.3
2015-03-03,128.96,129.36,129.52,128.09
2015-03-04,129.1,128.54,129.56,128.32
2015-03-05,128.58,126.41,128.75,125.76
2015-03-06,128.4,126.6,129.37,126.26
2015-03-09,127.96,127.14,129.57,125.06
2015-03-10,126.41,124.51,127.22,123.8
2015-03-11,124.75,122.24,124.77,122.11
2015-03-12,122.31,124.45,124.9,121.63
2015-03-13,124.4,123.59,125.3951,122.58
2015-03-16,123.88,124.95,124.95,122.87
2015-03-17,125.9,127.04,127.32,125.65
2015-03-18,127.0,128.47,129.16,126.37
2015-03-19,128.75,127.495,129.2451,127.4
2015-03-20,128.25,125.9,128.4,125.16
2015-03-23,127.12,127.21,127.85,126.52
2015-03-24,127.23,126.69,128.04,126.56
2015-03-25,126.54,123.38,126.82,123.38
2015-03-26,122.76,124.24,124.88,122.6
2015-03-27,124.57,123.25,124.7,122.91
2015-03-30,124.05,126.37,126.4,124.0
2015-03-31,126.09,124.43,126.49,124.355
2015-04-01,124.82,124.25,125.12,123.1
2015-04-02,125.03,125.32,125.56,124.19
2015-04-06,124.47,127.35,127.51,124.33
2015-04-07,127.64,126.01,128.1218,125.98
2015-04-08,125.85,125.6,126.4,124.97
2015-04-09,125.85,126.56,126.58,124.66
2015-04-10,125.95,127.1,127.21,125.26
2015-04-13,128.37,126.85,128.57,126.61
2015-04-14,127.0,126.3,127.29,125.91
2015-04-15,126.41,126.78,127.13,126.01
2015-04-16,126.28,126.17,127.1,126.11
2015-04-17,125.55,124.75,126.14,124.46
2015-04-20,125.57,127.6,128.12,125.17
2015-04-21,128.1,126.91,128.2,126.67
2015-04-22,126.99,128.62,128.87,126.32
2015-04-23,128.3,129.67,130.42,128.14
2015-04-24,130.49,130.28,130.63,129.23
2015-04-27,132.31,132.65,133.13,131.15
2015-04-28,134.455,130.56,134.54,129.57
2015-04-29,130.16,128.64,131.59,128.3
2015-04-30,127.5,125.15,127.88,124.58
2015-05-01,126.1,128.95,130.13,125.3
2015-05-04,129.5,128.7,130.57,128.26
2015-05-05,128.15,125.8,128.4498,125.78
2015-05-06,126.56,125.01,126.75,123.36
2015-05-07,124.77,125.26,126.08,124.02
2015-05-08,126.68,127.62,127.62,126.11
2015-05-11,127.39,126.32,127.56,125.625
2015-05-12,125.6,125.865,126.88,124.82
2015-05-13,126.15,126.01,127.19,125.87
2015-05-14,127.41,128.95,128.95,127.16
2015-05-15,129.07,128.77,129.49,128.21
2015-05-18,128.38,130.19,130.72,128.36
2015-05-19,130.69,130.07,130.88,129.64
2015-05-20,130.0,130.06,130.98,129.34
2015-05-21,130.07,131.39,131.63,129.83
2015-05-22,131.6,132.54,132.97,131.4
2015-05-26,132.6,129.62,132.91,129.12
2015-05-27,130.34,132.045,132.26,130.05
2015-05-28,131.86,131.78,131.95,131.1
2015-05-29,131.23,130.28,131.45,129.9
2015-06-01,131.2,130.535,131.39,130.05
2015-06-02,129.86,129.96,130.655,129.32
2015-06-03,130.66,130.12,130.94,129.9
2015-06-04,129.58,129.36,130.58,128.91
2015-06-05,129.5,128.65,129.69,128.36
2015-06-08,128.9,127.8,129.21,126.83
2015-06-09,126.7,127.42,128.08,125.62
2015-06-10,127.92,128.88,129.34,127.85
2015-06-11,129.18,128.59,130.18,128.475
2015-06-12,128.185,127.17,128.33,127.11
2015-06-15,126.1,126.92,127.24,125.71
2015-06-16,127.03,127.6,127.85,126.37
2015-06-17,127.72,127.3,127.88,126.74
2015-06-18,127.23,127.88,128.31,127.22
2015-06-19,127.71,126.6,127.82,126.4
2015-06-22,127.49,127.61,128.06,127.08
2015-06-23,127.48,127.03,127.61,126.8792
2015-06-24,127.21,128.11,129.8,127.12
2015-06-25,128.86,127.5,129.2,127.5
2015-06-26,127.67,126.75,127.99,126.51
2015-06-29,125.46,124.53,126.47,124.48
2015-06-30,125.57,125.425,126.12,124.86
2015-07-01,126.9,126.6,126.94,125.99
2015-07-02,126.43,126.44,126.69,125.77
2015-07-06,124.94,126.0,126.23,124.85
2015-07-07,125.89,125.69,126.15,123.77
2015-07-08,124.48,122.57,124.64,122.54
2015-07-09,123.85,120.07,124.06,119.22
2015-07-10,121.94,123.28,123.85,121.21
2015-07-13,125.03,125.66,125.755,124.32
2015-07-14,126.04,125.61,126.37,125.04
2015-07-15,125.72,126.82,127.15,125.58
2015-07-16,127.74,128.51,128.57,127.35
2015-07-17,129.08,129.62,129.62,128.31
2015-07-20,130.97,132.07,132.97,130.7
2015-07-21,132.85,130.75,132.92,130.32
2015-07-22,121.99,125.22,125.5,121.99
2015-07-23,126.2,125.16,127.09,125.06
2015-07-24,125.32,124.5,125.74,123.9
2015-07-27,123.09,122.77,123.61,122.12
2015-07-28,123.38,123.38,123.91,122.55
2015-07-29,123.15,122.99,123.5,122.27
2015-07-30,122.32,122.37,122.5699,121.71
2015-07-31,122.6,121.3,122.6425,120.91
2015-08-03,121.5,118.44,122.57,117.52
2015-08-04,117.42,114.64,117.7,113.25
2015-08-05,112.95,115.4,117.44,112.1
2015-08-06,115.97,115.13,116.5,114.115
2015-08-07,114.58,115.52,116.25,114.5
2015-08-10,116.53,119.72,119.99,116.53
2015-08-11,117.81,113.49,118.18,113.33
2015-08-12,112.53,115.24,115.42,109.63
2015-08-13,116.04,115.15,116.4,114.54
2015-08-14,114.32,115.96,116.31,114.01
2015-08-17,116.04,117.16,117.65,115.5
2015-08-18,116.43,116.5,117.44,116.01
2015-08-19,116.1,115.01,116.52,114.68
2015-08-20,114.08,112.65,114.35,111.63
2015-08-21,110.43,105.76,111.9,105.645
2015-08-24,94.87,103.12,108.8,92.0
2015-08-25,111.11,103.74,111.11,103.5
2015-08-26,107.085,109.69,109.89,105.05
2015-08-27,112.23,112.92,113.24,110.02
2015-08-28,112.17,113.29,113.31,111.54
2015-08-31,112.03,112.76,114.53,112.0
2015-09-01,110.15,107.72,111.88,107.36
2015-09-02,110.23,112.34,112.34,109.131
2015-09-03,112.49,110.37,112.78,110.04
2015-09-04,108.97,109.27,110.45,108.51
2015-09-08,111.65,112.31,112.56,110.32
2015-09-09,113.76,110.15,114.02,109.77
2015-09-10,110.27,112.57,113.2825,109.9
2015-09-11,111.79,114.21,114.21,111.76
2015-09-14,116.58,115.31,116.89,114.86
2015-09-15,115.93,116.28,116.53,114.42
2015-09-16,116.25,116.41,116.54,115.44
2015-09-17,115.66,113.92,116.49,113.715
2015-09-18,112.21,113.45,114.3,111.87
2015-09-21,113.67,115.21,115.37,113.66
2015-09-22,113.38,113.4,114.18,112.5201
2015-09-23,113.63,114.32,114.72,113.3
2015-09-24,113.25,115.0,115.5,112.37
2015-09-25,116.44,114.71,116.69,114.02
2015-09-28,113.85,112.44,114.57,112.44
2015-09-29,112.83,109.06,113.51,107.86
2015-09-30,110.17,110.3,111.54,108.73
2015-10-01,109.07,109.58,109.62,107.31
2015-10-02,108.01,110.38,111.0136,107.55
2015-10-05,109.88,110.78,111.3698,109.07
2015-10-06,110.63,111.31,111.74,109.765
2015-10-07,111.74,110.78,111.77,109.41
2015-10-08,110.19,109.5,110.19,108.21
2015-10-09,110.0,112.12,112.28,109.49
2015-10-12,112.73,111.6,112.75,111.44
2015-10-13,110.82,111.79,112.45,110.68
2015-10-14,111.29,110.21,111.52,109.56
2015-10-15,110.93,111.86,112.1,110.49
2015-10-16,111.78,111.04,112.0,110.53
2015-10-19,110.8,111.73,111.75,110.11
2015-10-20,111.34,113.77,114.17,110.82
2015-10-21,114.0,113.76,115.58,113.7
2015-10-22,114.33,115.5,115.5,114.1
2015-10-23,116.7,119.08,119.228,116.33
2015-10-26,118.08,115.28,118.13,114.92
2015-10-27,115.4,114.55,116.54,113.99
2015-10-28,116.93,119.27,119.3,116.06
2015-10-29,118.7,120.53,120.69,118.27
2015-10-30,120.99,119.5,121.22,119.45
2015-11-02,119.87,121.18,121.36,119.61
2015-11-03,120.79,122.57,123.49,120.7
2015-11-04,123.13,122.0,123.82,121.62
2015-11-05,121.85,120.92,122.69,120.18
2015-11-06,121.11,121.06,121.81,120.62
2015-11-09,120.96,120.57,121.81,120.05
2015-11-10,116.9,116.77,118.07,116.061
2015-11-11,116.37,116.11,117.42,115.21
2015-11-12,116.26,115.72,116.82,115.65
2015-11-13,115.2,112.34,115.57,112.27
2015-11-16,111.38,114.175,114.24,111.0
2015-11-17,114.92,113.69,115.05,113.32
2015-11-18,115.76,117.29,117.49,115.5
2015-11-19,117.64,118.78,119.75,116.76
2015-11-20,119.2,119.3,119.92,118.85
2015-11-23,119.27,117.75,119.73,117.34
2015-11-24,117.33,118.88,119.35,117.12
2015-11-25,119.21,118.03,119.23,117.92
2015-11-27,118.29,117.81,118.41,117.6
2015-11-30,117.99,118.3,119.41,117.75
2015-12-01,118.75,117.34,118.81,116.86
2015-12-02,117.05,116.28,118.11,116.08
2015-12-03,116.55,115.2,116.79,114.22
2015-12-04,115.29,119.03,119.25,115.11
2015-12-07,118.98,118.28,119.86,117.81
2015-12-08,117.52,118.23,118.6,116.86
2015-12-09,117.64,115.62,117.69,115.08
2015-12-10,116.04,116.17,116.94,115.51
2015-12-11,115.19,113.18,115.39,112.851
2015-12-14,112.18,112.48,112.68,109.79
2015-12-15,111.94,110.49,112.8,110.35
2015-12-16,111.07,111.34,111.99,108.8
2015-12-17,112.02,108.98,112.25,108.98
2015-12-18,108.91,106.03,109.52,105.81
2015-12-21,107.28,107.33,107.37,105.57
2015-12-22,107.4,107.23,107.72,106.45100000000001
2015-12-23,107.27,108.61,108.85,107.2
2015-12-24,109.0,108.03,109.0,107.95
2015-12-28,107.59,106.82,107.69,106.1807
2015-12-29,106.96,108.74,109.43,106.86
2015-12-30,108.58,107.32,108.7,107.18
2015-12-31,107.01,105.26,107.03,104.82
2016-01-04,102.61,105.35,105.368,102.0
2016-01-05,105.75,102.71,105.85,102.41
2016-01-06,100.56,100.7,102.37,99.87
2016-01-07,98.68,96.45,100.13,96.43
2016-01-08,98.55,96.96,99.11,96.76
2016-01-11,98.97,98.53,99.06,97.34
2016-01-12,100.55,99.96,100.69,98.8399
2016-01-13,100.32,97.39,101.19,97.3
2016-01-14,97.96,99.52,100.48,95.74
2016-01-15,96.2,97.13,97.71,95.36
2016-01-19,98.41,96.66,98.65,95.5
2016-01-20,95.1,96.79,98.1897,93.42
2016-01-21,97.06,96.3,97.88,94.94
2016-01-22,98.63,101.42,101.46,98.37
2016-01-25,101.52,99.44,101.53,99.21
2016-01-26,99.93,99.99,100.88,98.07
2016-01-27,96.04,93.42,96.6289,93.34
2016-01-28,93.79,94.09,94.52,92.39
2016-01-29,94.79,97.34,97.34,94.35
2016-02-01,96.47,96.43,96.71,95.4
2016-02-02,95.42,94.48,96.04,94.28
2016-02-03,95.0,96.35,96.84,94.08
2016-02-04,95.86,96.6,97.33,95.19
2016-02-05,96.52,94.02,96.92,93.69
2016-02-08,93.13,95.01,95.7,93.04
2016-02-09,94.29,94.99,95.94,93.93
2016-02-10,95.92,94.27,96.35,94.1
2016-02-11,93.79,93.7,94.72,92.59
2016-02-12,94.19,93.99,94.5,93.01
2016-02-16,95.02,96.64,96.85,94.61
2016-02-17,96.67,98.12,98.21,96.15
2016-02-18,98.84,96.26,98.89,96.09100000000001
2016-02-19,96.0,96.04,96.7599,95.8
2016-02-22,96.31,96.88,96.9,95.92
2016-02-23,96.4,94.69,96.5,94.55
2016-02-24,93.98,96.1,96.38,93.32
2016-02-25,96.05,96.76,96.76,95.25
2016-02-26,97.2,96.91,98.0237,96.58
2016-02-29,96.86,96.69,98.23,96.65
2016-03-01,97.65,100.53,100.77,97.42
2016-03-02,100.51,100.75,100.89,99.64
2016-03-03,100.58,101.5,101.7099,100.45
2016-03-04,102.37,103.01,103.75,101.37
2016-03-07,102.39,101.87,102.83,100.96
2016-03-08,100.78,101.03,101.76,100.4
2016-03-09,101.31,101.12,101.58,100.27
2016-03-10,101.41,101.17,102.24,100.15
2016-03-11,102.24,102.26,102.28,101.5
2016-03-14,101.91,102.52,102.91,101.78
2016-03-15,103.96,104.58,105.18,103.85
2016-03-16,104.61,105.97,106.31,104.59
2016-03-17,105.52,105.8,106.47,104.96
2016-03-18,106.34,105.92,106.5,105.19
2016-03-21,105.93,105.91,107.65,105.1401
2016-03-22,105.25,106.72,107.29,105.21
2016-03-23,106.48,106.13,107.07,105.9
2016-03-24,105.47,105.67,106.25,104.89
2016-03-28,106.0,105.19,106.19,105.06
2016-03-29,104.89,107.68,107.79,104.88
2016-03-30,108.65,109.56,110.42,108.6
2016-03-31,109.72,108.99,109.9,108.88
2016-04-01,108.78,109.99,110.0,108.2
2016-04-04,110.42,111.12,112.19,110.27
2016-04-05,109.51,109.81,110.73,109.42
2016-04-06,110.23,110.96,110.98,109.2
2016-04-07,109.95,108.54,110.42,108.12100000000001
2016-04-08,108.91,108.66,109.77,108.17
2016-04-11,108.97,109.02,110.61,108.83
2016-04-12,109.34,110.44,110.5,108.66
2016-04-13,110.8,112.04,112.34,110.8
2016-04-14,111.62,112.1,112.39,111.33
2016-04-15,112.11,109.85,112.3,109.73
2016-04-18,108.89,107.48,108.95,106.94
2016-04-19,107.88,106.91,108.0,106.23
2016-04-20,106.64,107.13,108.09,106.06
2016-04-21,106.93,105.97,106.93,105.52
2016-04-22,105.01,105.68,106.48,104.62
2016-04-25,105.0,105.08,105.65,104.51
2016-04-26,103.91,104.35,105.3,103.91
2016-04-27,96.0,97.82,98.71,95.68
2016-04-28,97.61,94.83,97.88,94.25
2016-04-29,93.99,93.74,94.72,92.51
2016-05-02,93.965,93.64,94.08,92.4
2016-05-03,94.2,95.18,95.74,93.68
2016-05-04,95.2,94.19,95.9,93.82
2016-05-05,94.0,93.24,94.07,92.68
2016-05-06,93.37,92.72,93.45,91.85
2016-05-09,93.0,92.79,93.77,92.59
2016-05-10,93.33,93.42,93.57,92.11
2016-05-11,93.48,92.51,93.57,92.46
2016-05-12,92.72,90.34,92.78,89.47
2016-05-13,90.0,90.52,91.67,90.0
2016-05-16,92.39,93.88,94.39,91.65
2016-05-17,94.55,93.49,94.7,93.01
2016-05-18,94.16,94.56,95.21,93.89
2016-05-19,94.64,94.2,94.64,93.57
2016-05-20,94.64,95.22,95.43,94.52
2016-05-23,95.87,96.43,97.19,95.67
2016-05-24,97.22,97.9,98.09,96.84
2016-05-25,98.67,99.62,99.74,98.11
2016-05-26,99.68,100.41,100.73,98.64
2016-05-27,99.44,100.35,100.47,99.245
2016-05-31,99.6,99.86,100.4,98.82
2016-06-01,99.02,98.46,99.54,98.33
2016-06-02,97.6,97.72,97.84,96.63
2016-06-03,97.79,97.92,98.27,97.45
2016-06-06,97.99,98.63,101.89,97.55
2016-06-07,99.25,99.03,99.87,98.96
2016-06-08,99.02,98.94,99.56,98.68
2016-06-09,98.5,99.65,99.99,98.46
2016-06-10,98.53,98.83,99.3457,98.48
2016-06-13,98.69,97.34,99.12,97.1
2016-06-14,97.32,97.46,98.475,96.75
2016-06-15,97.82,97.14,98.41,97.03
2016-06-16,96.45,97.55,97.75,96.07
2016-06-17,96.62,95.33,96.65,95.3
2016-06-20,96.0,95.1,96.57,95.03
2016-06-21,94.94,95.91,96.35,94.676
2016-06-22,96.25,95.55,96.89,95.35
2016-06-23,95.94,96.1,96.29,95.25
2016-06-24,92.91,93.4,94.655,92.65
2016-06-27,93.0,92.04,93.05,91.5
2016-06-28,92.9,93.59,93.66,92.14
2016-06-29,93.97,94.4,94.55,93.63
2016-06-30,94.44,95.6,95.77,94.3
2016-07-01,95.49,95.89,96.465,95.33
2016-07-05,95.39,94.99,95.4,94.46
2016-07-06,94.6,95.53,95.66,94.37
2016-07-07,95.7,95.94,96.5,95.62
2016-07-08,96.49,96.68,96.89,96.05
2016-07-11,96.75,96.98,97.65,96.73
2016-07-12,97.17,97.42,97.7,97.12
2016-07-13,97.41,96.87,97.67,96.84
2016-07-14,97.39,98.79,98.99,97.32
2016-07-15,98.92,98.78,99.3,98.5
2016-07-18,98.7,99.83,100.13,98.6
2016-07-19,99.56,99.87,100.0,99.34
2016-07-20,100.0,99.96,100.46,99.735
2016-07-21,99.83,99.43,101.0,99.13
2016-07-22,99.26,98.66,99.3,98.31
2016-07-25,98.25,97.34,98.84,96.92
2016-07-26,96.82,96.67,97.97,96.42
2016-07-27,104.265,102.95,104.35,102.75
2016-07-28,102.83,104.34,104.45,102.82
2016-07-29,104.19,104.21,104.55,103.68
2016-08-01,104.41,106.05,106.15,104.41
2016-08-02,106.05,104.48,106.07,104.0
2016-08-03,104.81,105.79,105.84,104.77
2016-08-04,105.58,105.87,106.0,105.28
2016-08-05,106.27,107.48,107.65,106.18
2016-08-08,107.52,108.37,108.37,107.16
2016-08-09,108.23,108.81,108.94,108.01
2016-08-10,108.71,108.0,108.9,107.76
2016-08-11,108.52,107.93,108.93,107.85
2016-08-12,107.78,108.18,108.44,107.78
2016-08-15,108.14,109.48,109.54,108.08
2016-08-16,109.63,109.38,110.23,109.21
